-1.49849677e+00,-7.87515677e-01,1.89923943e-01,-1.11103277e-01,-1.16439964e-01,-7.55922706e-01,-6.91718762e-01,1.59585211e-01,6.87517489e-01,4.61456442e-01,1.06900927e+00,-1.18504019e+00,-1.39291636e+00
-1.50496685e+00,-8.01445751e-01,1.80651788e-01,-1.11103277e-01,-1.16439964e-01,-7.51751634e-01,-7.05189682e-01,1.65947131e-01,6.81580870e-01,4.72337716e-01,1.03112695e+00,-1.18886286e+00,-1.39929877e+00
-1.50388225e+00,-8.11478854e-01,1.25956926e-01,-7.08396421e-02,-1.16439964e-01,-7.31853569e-01,-7.12132993e-01,1.70214129e-01,6.77231998e-01,4.78758217e-01,9.86577443e-01,-1.20144956e+00,-1.40400822e+00
-1.49094822e+00,-8.22893847e-01,8.39419037e-02,-3.77707721e-02,-1.16439964e-01,-7.15511118e-01,-7.23531605e-01,1.72848648e-01,6.74449119e-01,4.77273639e-01,9.37528933e-01,-1.20648162e+00,-1.41039889e+00
-1.46748285e+00,-8.37348879e-01,3.22697784e-02,4.30804602e-02,-1.16439964e-01,-7.04369925e-01,-7.31867226e-01,1.75101364e-01,6.73233755e-01,4.66174588e-01,8.86864651e-01,-1.22305930e+00,-1.41510007e+00
-1.43561733e+00,-8.55432639e-01,-6.86658483e-02,1.89930839e-01,-1.16439964e-01,-6.95300874e-01,-7.31332197e-01,1.76599689e-01,6.73574203e-01,4.44987789e-01,8.36040010e-01,-1.23656900e+00,-1.42128150e+00
-1.40552248e+00,-8.79842622e-01,-2.29391811e-01,2.55559249e-01,-1.16439964e-01,-6.92202009e-01,-7.24831586e-01,1.77485921e-01,6.75191707e-01,4.14743899e-01,7.89435606e-01,-1.24203019e+00,-1.42583023e+00
-1.39121256e+00,-8.98281143e-01,-3.59119732e-01,3.36431447e-01,-1.16439964e-01,-6.92799863e-01,-7.08009086e-01,1.78666596e-01,6.78115507e-01,3.77584930e-01,7.47773477e-01,-1.24224205e+00,-1.43222270e+00
-1.38873347e+00,-9.24517652e-01,-4.28806807e-01,4.02224259e-01,-1.16439964e-01,-6.89584126e-01,-6.79763919e-01,1.79591731e-01,6.82013758e-01,3.34204197e-01,7.11832147e-01,-1.25298043e+00,-1.43692208e+00
-1.39177906e+00,-9.54999980e-01,-3.78605264e-01,4.42637837e-01,-1.16439964e-01,-6.85615429e-01,-6.44040259e-01,1.79743834e-01,6.87038692e-01,2.84571311e-01,6.81209127e-01,-1.26127195e+00,-1.44275465e+00
-1.39954229e+00,-9.91135518e-01,-2.44419870e-01,5.54998261e-01,-1.16439964e-01,-6.85108668e-01,-5.97611854e-01,1.78863336e-01,6.93533625e-01,2.30274434e-01,6.54467589e-01,-1.27591800e+00,-1.44704943e+00
-1.40966960e+00,-1.00386191e+00,-6.68050116e-02,6.22221775e-01,-1.16439964e-01,-6.84150394e-01,-5.38555480e-01,1.76847258e-01,7.01657878e-01,1.68873223e-01,6.30803219e-01,-1.28995540e+00,-1.45344165e+00
-1.41910687e+00,-9.92800596e-01,2.45003067e-01,5.81513279e-01,-1.16439964e-01,-6.93435211e-01,-4.70620810e-01,1.73320254e-01,7.10863635e-01,1.00680887e-01,6.08357075e-01,-1.29541859e+00,-1.45814128e+00
-1.42591424e+00,-9.60056390e-01,7.86716165e-01,5.08454164e-01,-1.16439964e-01,-7.00876113e-01,-3.92103204e-01,1.68013919e-01,7.20451840e-01,2.87153256e-02,5.92285246e-01,-1.29563044e+00,-1.46466795e+00
-1.43086390e+00,-9.19273379e-01,1.39799251e+00,4.35749851e-01,-1.16439964e-01,-7.03902508e-01,-3.13534401e-01,1.62278661e-01,7.29096821e-01,-4.18854177e-02,5.63421177e-01,-1.30500952e+00,-1.46947426e+00
-1.43489079e+00,-8.99918559e-01,1.79911018e+00,4.02224259e-01,-1.16439964e-01,-7.06451353e-01,-2.35662276e-01,1.55514547e-01,7.36041861e-01,-1.10350851e-01,5.34176491e-01,-1.30897754e+00,-1.47676602e+00
-1.44082953e+00,-8.87678730e-01,1.77954150e+00,4.02224259e-01,-1.16439964e-01,-7.02987205e-01,-2.43932550e-01,1.48721535e-01,7.41170612e-01,-1.79035675e-01,4.91978223e-01,-1.31333448e+00,-1.48213344e+00
-1.44991943e+00,-8.70562568e-01,1.33024344e+00,3.20767059e-01,-1.16439964e-01,-6.93212157e-01,-2.62468732e-01,1.35978431e-01,7.45621304e-01,-2.46752284e-01,4.51959655e-01,-1.33162804e+00,-1.48942420e+00
-1.45981535e+00,-8.42623402e-01,7.42052597e-01,2.14838566e-01,-1.16439964e-01,-6.94600616e-01,-2.05261816e-01,1.23384644e-01,7.50289296e-01,-3.16759089e-01,4.29694611e-01,-1.34508977e+00,-1.49479262e+00
-1.46830325e+00,-8.24301181e-01,3.08248733e-01,1.41515385e-01,-1.16439964e-01,-6.95923368e-01,-1.61091869e-01,1.15563158e-01,7.54957200e-01,-3.95551330e-01,3.96130885e-01,-1.35448118e+00,-1.50167347e+00
-1.47505582e+00,-8.17511048e-01,-1.80129124e-02,1.08894238e-01,-1.16439964e-01,-6.89806902e-01,-1.43442513e-01,1.02920456e-01,7.58472784e-01,-4.82997729e-01,3.58900545e-01,-1.35855249e+00,-1.50672842e+00
-1.47600508e+00,-8.15138089e-01,-2.19657198e-01,1.08894238e-01,-1.16439964e-01,-6.87634919e-01,-1.31342504e-01,8.49995729e-02,7.60202210e-01,-5.75852488e-01,3.35100293e-01,-1.36247402e+00,-1.51270158e+00
-1.46716589e+00,-8.21392964e-01,-3.09125998e-01,1.08894238e-01,-1.16439964e-01,-6.89953062e-01,-1.31415594e-01,6.69548769e-02,7.60664981e-01,-6.69999673e-01,3.30078713e-01,-1.37580943e+00,-1.51709689e+00
-1.44957480e+00,-8.37679556e-01,-3.89823089e-01,1.89769495e-01,-1.16439964e-01,-6.91816349e-01,-1.52374402e-01,5.08448121e-02,7.61523095e-01,-7.60173511e-01,3.45960420e-01,-1.37963820e+00,-1.52286226e+00
-1.42526505e+00,-8.62476404e-01,-4.59745187e-01,3.35218124e-01,-1.16439964e-01,-6.99765129e-01,-2.32617151e-01,3.77213171e-02,7.64475034e-01,-8.39497927e-01,3.84083419e-01,-1.39286417e+00,-1.52710367e+00
-1.40050998e+00,-8.85296866e-01,-5.37542994e-01,4.02224259e-01,-1.16439964e-01,-7.06451353e-01,-3.30168580e-01,2.54186399e-02,7.70630491e-01,-9.05249339e-01,4.41995594e-01,-1.39548742e+00,-1.53231140e+00
-1.38119578e+00,-9.03711059e-01,-6.20582074e-01,4.83284232e-01,-1.16439964e-01,-7.28021731e-01,-3.76287949e-01,1.47669699e-02,7.79885575e-01,-9.54232605e-01,5.13721670e-01,-1.40462228e+00,-1.53614594e+00
-1.37377972e+00,-9.29443017e-01,-6.70455512e-01,5.89447593e-01,-1.16439964e-01,-7.54730054e-01,-3.87874367e-01,6.66552892e-03,7.90550913e-01,-9.80040198e-01,5.93295000e-01,-1.41404868e+00,-1.54136164e+00
-1.37792435e+00,-9.60207677e-01,-6.48913469e-01,6.62871985e-01,-1.16439964e-01,-7.72635671e-01,-3.90905887e-01,7.98666062e-04,8.00020013e-01,-9.95322652e-01,6.73914006e-01,-1.42516712e+00,-1.54518821e+00
-1.38990732e+00,-9.87333372e-01,-5.15750897e-01,6.95554280e-01,-1.16439964e-01,-7.91067011e-01,-3.30620594e-01,-1.49914640e-03,8.06307085e-01,-1.00180744e+00,7.49449464e-01,-1.43862564e+00,-1.54984544e+00
-1.40605307e+00,-9.94636875e-01,-3.25297945e-01,6.95554280e-01,-1.16439964e-01,-8.14211952e-01,-2.80078316e-01,4.72503529e-04,8.08675006e-01,-9.91953965e-01,8.17700454e-01,-1.43883760e+00,-1.55326598e+00
-1.42336174e+00,-9.94802992e-01,-1.16273148e-01,6.14163715e-01,-1.16439964e-01,-8.26321923e-01,-2.78117858e-01,3.27898743e-03,8.08618254e-01,-9.80331955e-01,8.75319792e-01,-1.44131077e+00,-1.55826452e+00
-1.44036803e+00,-9.75930124e-01,2.24980112e-01,5.08864498e-01,-1.16439964e-01,-8.47242256e-01,-2.36618114e-01,5.02593341e-03,8.07821158e-01,-9.72968157e-01,9.20032382e-01,-1.45006582e+00,-1.56194656e+00
-1.45385677e+00,-9.32546360e-01,5.23618979e-01,3.96490794e-01,-1.16439964e-01,-8.64651696e-01,-1.41917829e-01,6.43411598e-03,8.07070310e-01,-9.62977945e-01,9.50971003e-01,-1.45027778e+00,-1.56743641e+00
-1.46211437e+00,-8.84576372e-01,6.94513872e-01,2.49604878e-01,-1.16439964e-01,-8.80475805e-01,-2.83914196e-02,6.87501115e-03,8.06831227e-01,-9.53867942e-01,9.66315652e-01,-1.46224567e+00,-1.57147108e+00
-1.45892023e+00,-8.58848438e-01,7.81931807e-01,2.22437159e-01,-1.16439964e-01,-8.93923163e-01,8.78816665e-02,6.40486206e-03,8.07684520e-01,-9.51799848e-01,9.64231048e-01,-1.47839385e+00,-1.57744657e+00
-1.43472631e+00,-8.60655036e-01,6.45751469e-01,3.36386677e-01,-1.16439964e-01,-8.98531954e-01,2.05540799e-01,5.83834105e-03,8.10102606e-01,-9.57977223e-01,9.40613075e-01,-1.48270170e+00,-1.58183955e+00
-1.39816145e+00,-8.77088517e-01,3.26441297e-01,4.42682367e-01,-1.16439964e-01,-9.04208461e-01,3.02166087e-01,6.05476752e-03,8.12644456e-01,-9.72058653e-01,8.93444990e-01,-1.49080693e+00,-1.58754131e+00
-1.36528261e+00,-9.12879527e-01,-8.28569632e-02,5.97021087e-01,-1.16439964e-01,-9.02307591e-01,3.74614646e-01,7.66122000e-03,8.19875303e-01,-9.93240467e-01,8.24349457e-01,-1.49424800e+00,-1.59172577e+00
-1.33930841e+00,-9.60138147e-01,-4.34754832e-01,-6.31749298e-01,-1.16439964e-01,-8.97204977e-01,4.12091624e-01,1.09752109e-02,8.27831572e-01,-1.01966257e+00,7.39892969e-01,-1.49445986e+00,-1.59645341e+00
-1.32030724e+00,-1.04571608e+00,-7.14357821e-01,-1.52556688e+00,-1.16439964e-01,-8.86623300e-01,4.14927352e-01,1.67787710e-02,8.35800064e-01,-1.04856261e+00,6.46161108e-01,-1.49740325e+00,-1.59992410e+00
-1.31066568e+00,-1.10585257e+00,-1.10113684e+00,-1.43742748e+00,-1.16439964e-01,-8.79286700e-01,3.84561225e-01,2.46841998e-02,8.41393492e-01,-1.07693891e+00,5.50361867e-01,-1.50891577e+00,-1.60402581e+00
-1.30772724e+00,-1.12224558e+00,-1.42838767e+00,-1.58462570e+00,-1.16439964e-01,-8.65947937e-01,3.26874906e-01,3.31247345e-02,8.42387981e-01,-1.10022160e+00,4.62620552e-01,-1.51920751e+00,-1.60703735e+00
-1.31447562e+00,-1.13315802e+00,-1.48970355e+00,-1.65108589e+00,-1.16439964e-01,-8.54895027e-01,2.57064546e-01,3.97703253e-02,8.41480755e-01,-1.11440831e+00,3.88994969e-01,-1.52548296e+00,-1.61058325e+00
-1.32010633e+00,-1.13459201e+00,-1.31639231e+00,-1.69169205e+00,-1.16439964e-01,-8.44861760e-01,1.91829114e-01,4.29691925e-02,8.38824768e-01,-1.11929069e+00,3.31872239e-01,-1.53417398e+00,-1.61318609e+00
-1.32708475e+00,-1.13372208e+00,-8.88438959e-01,-1.72441839e+00,-1.16439964e-01,-8.36775498e-01,1.45007509e-01,4.41254749e-02,8.37718701e-01,-1.11725147e+00,2.93085213e-01,-1.53438568e+00,-1.61582902e+00
-1.33385040e+00,-1.13011036e+00,-3.64649996e-01,-1.72441839e+00,-1.16439964e-01,-8.39045368e-01,1.11278078e-01,3.80757925e-02,8.41051983e-01,-1.11321097e+00,2.68349976e-01,-1.53450115e+00,-1.61776751e+00
-1.33910317e+00,-1.12504202e+00,1.69689330e-02,-1.72441839e+00,-1.16439964e-01,-8.42877394e-01,1.20336208e-01,2.55881672e-02,8.49092375e-01,-1.11402983e+00,2.55924018e-01,-1.54400498e+00,-1.61971591e+00
-1.34396200e+00,-1.12086160e+00,1.45189476e-01,-1.72441839e+00,-1.16439964e-01,-8.49007846e-01,1.71209119e-01,6.22378418e-03,8.57481542e-01,-1.12503775e+00,2.52544912e-01,-1.55581082e+00,-1.62114329e+00
-1.35191078e+00,-1.12003839e+00,2.10542809e-02,-1.76425232e+00,-1.16439964e-01,-8.56211316e-01,2.66079066e-01,-1.91743390e-02,8.60214766e-01,-1.14933392e+00,2.52396670e-01,-1.55907677e+00,-1.62309250e+00
-1.36017792e+00,-1.12223113e+00,-1.46260382e-01,-1.79775090e+00,-1.16439964e-01,-8.66751855e-01,4.03248517e-01,-4.79667662e-02,8.54027888e-01,-1.18749702e+00,2.53115731e-01,-1.56746441e+00,-1.62451907e+00
-1.36422395e+00,-1.12254770e+00,-2.50012369e-01,-1.79775090e+00,-1.16439964e-01,-8.73014556e-01,5.65537867e-01,-7.82651307e-02,8.40229964e-01,-1.23572756e+00,2.53286197e-01,-1.57072900e+00,-1.62646739e+00
