-8.10189615e-01,-1.11719458e+00,-3.41317340e-01,-4.43390195e-01,-1.16439964e-01,-2.54849040e-01,-4.69237743e-02,2.31136811e-02,6.32036018e-01,-3.95377034e-01,1.66732262e-01,-6.29546623e-01,-7.34518440e-01
-8.36553950e-01,-1.11825419e+00,-7.49750502e-01,-4.77765804e-01,-1.16439964e-01,-2.75756795e-01,-6.75654237e-02,1.30130576e-02,7.81433600e-01,-5.10478508e-01,2.22055187e-01,-6.29546623e-01,-7.61162999e-01
-8.64463929e-01,-1.12246864e+00,-9.57456104e-01,-4.77765804e-01,-1.16439964e-01,-3.19988643e-01,-7.23600763e-02,9.62666544e-04,9.13585409e-01,-6.38130386e-01,2.85832717e-01,-6.29546623e-01,-7.61162999e-01
-8.91609794e-01,-1.12509110e+00,-9.46695078e-01,-5.16852285e-01,-1.16439964e-01,-3.58689944e-01,-6.05786523e-02,-1.21717224e-02,1.01916568e+00,-7.69715770e-01,3.55614385e-01,-6.29546623e-01,-7.85034596e-01
-9.16312153e-01,-1.12665092e+00,-7.72867958e-01,-5.51098309e-01,-1.16439964e-01,-3.96561648e-01,-3.77088257e-02,-2.45026746e-02,1.09907391e+00,-8.98037209e-01,4.30241170e-01,-6.29546623e-01,-7.85034596e-01
-9.33420180e-01,-1.12800364e+00,-4.78060938e-01,-5.51098309e-01,-1.16439964e-01,-4.29775708e-01,-9.66069274e-03,-3.60293187e-02,1.15854616e+00,-1.01812524e+00,5.07497127e-01,-6.29546623e-01,-8.05771538e-01
-9.58804965e-01,-1.12845330e+00,-1.81318192e-01,-5.51098309e-01,-1.16439964e-01,-4.71162328e-01,2.63611821e-02,-4.49729644e-02,1.19967151e+00,-1.12613422e+00,5.82789720e-01,-6.37311743e-01,-8.05771538e-01
-9.86035308e-01,-1.12821127e+00,-2.79736769e-02,-5.51098309e-01,-1.16439964e-01,-5.29664858e-01,6.22080717e-02,-5.18924552e-02,1.22104771e+00,-1.21797625e+00,6.52366836e-01,-6.42233659e-01,-8.24097209e-01
-1.01288098e+00,-1.12906862e+00,-6.16110525e-02,-5.51098309e-01,-1.16439964e-01,-5.73243427e-01,1.01315015e-01,-5.57410147e-02,1.21839226e+00,-1.29354513e+00,7.10531881e-01,-6.47561841e-01,-8.24097209e-01
-1.04655042e+00,-1.12865315e+00,-1.16664840e-01,-5.51098309e-01,-1.16439964e-01,-6.13579501e-01,1.44535186e-01,-5.65298204e-02,1.18527594e+00,-1.35605332e+00,7.52306008e-01,-6.53616687e-01,-8.40373297e-01
-1.07309617e+00,-1.12767954e+00,-2.51451896e-02,-5.91374258e-01,-1.16439964e-01,-6.53070701e-01,1.89671643e-01,-5.44996957e-02,1.11504601e+00,-1.40695872e+00,7.77622384e-01,-6.55605246e-01,-8.40373297e-01
-1.10144609e+00,-1.12476190e+00,1.38791149e-01,-6.24430814e-01,-1.16439964e-01,-6.71606105e-01,2.35964335e-01,-4.94528973e-02,1.00864177e+00,-1.44818101e+00,7.85596335e-01,-6.64536085e-01,-8.55202622e-01
-1.13345375e+00,-1.12207489e+00,1.08921269e-01,-6.24430814e-01,-1.16439964e-01,-7.19440000e-01,2.80961437e-01,-4.10124493e-02,8.77937576e-01,-1.48213026e+00,7.78621887e-01,-6.75649710e-01,-8.55202622e-01
