-1.11287164e-01,-5.24638614e-01,2.97808468e-01,3.48100616e-01,-4.36872048e-01,-4.72431343e-01,-6.30809112e-01,-6.18075828e-01,-7.72085772e-01
-1.11287164e-01,-5.24638614e-01,2.97808468e-01,3.48100616e-01,-4.36872048e-01,-4.72431343e-01,-6.30809112e-01,-6.18075828e-01,-7.72085772e-01
-1.14081550e-01,-5.26138814e-01,2.97808468e-01,3.48100616e-01,-4.36872048e-01,-4.73674506e-01,-6.29791878e-01,-6.18075828e-01,-7.72085772e-01
-1.14081550e-01,-5.23138414e-01,2.97808468e-01,3.48100616e-01,-4.37662809e-01,-4.73674506e-01,-6.28919963e-01,-6.18075828e-01,-7.71839042e-01
-1.13522673e-01,-5.19637947e-01,2.97808468e-01,3.48100616e-01,-4.38453498e-01,-4.72120552e-01,-6.27902729e-01,-6.18075828e-01,-7.71839042e-01
-1.12963795e-01,-5.22138281e-01,2.97808468e-01,3.48100616e-01,-4.38321717e-01,-4.69012645e-01,-6.26885496e-01,-6.18075828e-01,-7.71345581e-01
-1.14640427e-01,-5.23138414e-01,2.97808468e-01,3.48100616e-01,-4.38189937e-01,-4.66215529e-01,-6.26013581e-01,-6.18075828e-01,-7.71345581e-01
-1.10728286e-01,-5.24138547e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.64039994e-01,-6.24851028e-01,-6.18075828e-01,-7.71345581e-01
-1.12404918e-01,-5.25638747e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.62486041e-01,-6.23979113e-01,-6.18075828e-01,-7.71345581e-01
-1.12963795e-01,-5.25638747e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.60621296e-01,-6.23252518e-01,-6.18075828e-01,-7.71468946e-01
-1.12404918e-01,-5.27138947e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.58445762e-01,-6.22671241e-01,-6.18075828e-01,-7.71468946e-01
-1.12963795e-01,-5.28139081e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.56270227e-01,-6.22380603e-01,-6.18075828e-01,-7.72209138e-01
-1.12963795e-01,-5.22638347e-01,2.97808468e-01,3.48100616e-01,-4.39639674e-01,-4.53473110e-01,-6.22380603e-01,-6.18075828e-01,-7.72209138e-01
-1.10728286e-01,-5.21138147e-01,2.97808468e-01,3.48100616e-01,-4.38848914e-01,-4.51919157e-01,-6.22525922e-01,-6.18075828e-01,-7.72702599e-01
-1.09610532e-01,-5.23638481e-01,2.97808468e-01,3.48100616e-01,-4.38848914e-01,-4.51297575e-01,-6.23107199e-01,-6.17520100e-01,-7.72702599e-01
