-1.11846041e-01,-5.33139748e-01,2.97808468e-01,6.20920630e-01,-4.39376042e-01,-4.35758040e-01,-5.46814661e-01,-6.95433219e-01,-8.55110581e-01
-1.11846041e-01,-5.33139748e-01,2.97808468e-01,6.20920630e-01,-4.39376042e-01,-4.35758040e-01,-5.46814661e-01,-6.95433219e-01,-8.55110581e-01
-1.10728286e-01,-5.31139481e-01,2.97808468e-01,5.66356627e-01,-4.39376042e-01,-4.37001203e-01,-5.44198917e-01,-6.95210928e-01,-8.55110581e-01
-1.10728286e-01,-5.29639281e-01,2.97808468e-01,5.66356627e-01,-4.40035019e-01,-4.37933575e-01,-5.42164449e-01,-6.95210928e-01,-8.55110581e-01
-1.10169409e-01,-5.28639147e-01,2.97808468e-01,5.66356627e-01,-4.41484756e-01,-4.36690413e-01,-5.40856577e-01,-6.95210928e-01,-8.55480676e-01
-1.12963795e-01,-5.25638747e-01,2.97808468e-01,5.66356627e-01,-4.40430364e-01,-4.35447250e-01,-5.40420619e-01,-6.95210928e-01,-8.55480676e-01
-1.10728286e-01,-5.26638881e-01,2.97808468e-01,5.66356627e-01,-4.40298583e-01,-4.32960924e-01,-5.40711258e-01,-6.95210928e-01,-8.55604042e-01
-1.09610532e-01,-5.27639014e-01,2.97808468e-01,5.66356627e-01,-4.40035019e-01,-4.31096180e-01,-5.41873811e-01,-6.95210928e-01,-8.55604042e-01
-1.14081550e-01,-5.28139081e-01,2.97808468e-01,5.66356627e-01,-4.40035019e-01,-4.30163808e-01,-5.43617640e-01,-6.94766345e-01,-8.55604042e-01
-1.12404918e-01,-5.25638747e-01,2.97808468e-01,5.66356627e-01,-4.42143665e-01,-4.29542226e-01,-5.45506789e-01,-6.94544054e-01,-8.55604042e-01
-1.09051654e-01,-5.25638747e-01,2.97808468e-01,5.66356627e-01,-4.42143665e-01,-4.30785389e-01,-5.47541256e-01,-6.94321763e-01,-8.55480676e-01
-1.15758182e-01,-5.24138547e-01,2.97808468e-01,5.66356627e-01,-4.42143665e-01,-4.30785389e-01,-5.49866362e-01,-6.94099471e-01,-8.55480676e-01
-1.12404918e-01,-5.25638747e-01,2.97808468e-01,5.66356627e-01,-4.42143665e-01,-4.32339343e-01,-5.52046149e-01,-6.94099471e-01,-8.55110581e-01
-1.09051654e-01,-5.27639014e-01,2.97808468e-01,5.66356627e-01,-4.42275446e-01,-4.33893296e-01,-5.54080617e-01,-6.94099471e-01,-8.55110581e-01
-1.14081550e-01,-5.29139214e-01,2.97808468e-01,5.66356627e-01,-4.41616540e-01,-4.34514878e-01,-5.55969765e-01,-6.94099471e-01,-8.54617120e-01
-1.07375022e-01,-5.30639414e-01,2.97808468e-01,6.20920630e-01,-4.41748320e-01,-4.35136459e-01,-5.57568276e-01,-6.94099471e-01,-8.54617120e-01
-1.13522673e-01,-5.33139748e-01,2.97808468e-01,6.20920630e-01,-4.41352905e-01,-4.36379622e-01,-5.58876148e-01,-6.94099471e-01,-8.54493754e-01
-1.14640427e-01,-5.32139614e-01,2.97808468e-01,6.20920630e-01,-4.42539081e-01,-4.38865947e-01,-5.60038701e-01,-6.93877180e-01,-8.54493754e-01
-1.11287164e-01,-5.29639281e-01,2.97808468e-01,5.66356627e-01,-4.42539081e-01,-4.42284645e-01,-5.61201254e-01,-6.93654889e-01,-8.54493754e-01
-1.08492777e-01,-5.30639414e-01,2.97808468e-01,6.20920630e-01,-4.42934425e-01,-4.45392552e-01,-5.62073168e-01,-6.93432597e-01,-8.54493754e-01
-1.13522673e-01,-5.30639414e-01,2.97808468e-01,6.20920630e-01,-4.42934425e-01,-4.48500459e-01,-5.62945083e-01,-6.93432597e-01,-8.54247024e-01
-1.11846041e-01,-5.31139481e-01,2.97808468e-01,6.20920630e-01,-4.44120531e-01,-4.51297575e-01,-5.63090402e-01,-6.93210306e-01,-8.54247024e-01
-1.10169409e-01,-5.30139347e-01,2.97808468e-01,6.20920630e-01,-4.44120531e-01,-4.53473110e-01,-5.63090402e-01,-6.92988015e-01,-8.54123659e-01
-1.14640427e-01,-5.31139481e-01,2.97808468e-01,5.66356627e-01,-4.44252311e-01,-4.54716273e-01,-5.62509126e-01,-6.92765723e-01,-8.54123659e-01
-1.09610532e-01,-5.32139614e-01,2.97808468e-01,6.20920630e-01,-4.44515945e-01,-4.55648645e-01,-5.60184020e-01,-6.92765723e-01,-8.53753563e-01
-1.07933900e-01,-5.33139748e-01,2.97808468e-01,6.20920630e-01,-4.45043072e-01,-4.55337855e-01,-5.60184020e-01,-6.92543432e-01,-8.53753563e-01
-1.15199305e-01,-5.32139614e-01,2.97808468e-01,6.20920630e-01,-4.45702050e-01,-4.54716273e-01,-5.58876148e-01,-6.92098849e-01,-8.53506832e-01
-1.10169409e-01,-5.31639548e-01,2.97808468e-01,6.20920630e-01,-4.45702050e-01,-4.53473110e-01,-5.57568276e-01,-6.91876558e-01,-8.53506832e-01
-1.11287164e-01,-5.30639414e-01,2.97808468e-01,6.20920630e-01,-4.45702050e-01,-4.51297575e-01,-5.56405723e-01,-6.91654266e-01,-8.53506832e-01
-1.08492777e-01,-5.32139614e-01,2.97808468e-01,6.20920630e-01,-4.45043072e-01,-4.49432831e-01,-5.55533808e-01,-6.91654266e-01,-8.53506832e-01
-1.10169409e-01,-5.30639414e-01,2.97808468e-01,6.20920630e-01,-4.45043072e-01,-4.48189668e-01,-5.55243170e-01,-6.91209684e-01,-8.53753563e-01
